ProductId|category|subcategory|procuredValue|minMargin|maxMargin|SellerID|lastModified
13846625|124|1241098|2543.30|19.79|21.65|9027|2017-05-09 15:37:49
27301657|192|1921828|3793.99|22.04|22.29|9026|2017-05-10 15:38:13
55210032|109|1091028|596.67|10.95|18.23|9002|2017-05-06 15:41:02
37317052|166|1661497|4494.66|3.15|12.93|9002|2017-04-28 16:01:46
50053718|130|1301412|837.21|21.83|23.45|9002|2017-04-28 15:49:38
67218384|198|1981725|3561.87|13.20|26.41|9001|2017-05-08 16:09:10
60474617|122|1221514|1508.06|4.67|6.73|9026|2017-05-06 15:45:49
47012164|167|1671249|1949.80|24.51|39.68|9010|2017-05-04 15:49:50
15600434|104|1041005|4204.26|10.42|33.78|9027|2017-05-07 16:02:24
60377246|148|1481336|2716.23|21.81|31.57|9010|2017-05-11 15:48:15
35824616|100|1001330|606.64|6.04|27.26|9015|2017-05-08 15:38:48
36211654|104|1041690|4852.79|21.32|25.56|9028|2017-05-05 15:55:46
24354600|183|1831296|4945.51|20.27|29.19|9003|2017-05-03 15:36:21
65213828|118|1181735|2378.55|4.66|24.08|9004|2017-04-30 16:10:26
16800733|179|1791047|2328.30|10.45|24.90|9018|2017-05-02 15:47:04
80000878|158|1581964|4099.93|16.83|29.68|9011|2017-05-02 15:52:38
42015264|140|1401763|4769.77|2.79|16.10|9030|2017-05-09 16:02:05
30220513|157|1571417|921.75|13.36|37.79|9012|2017-04-28 16:03:03
55137074|127|1271506|4947.00|23.72|28.42|9028|2017-05-04 15:57:33
30068272|133|1331392|2735.32|11.13|23.05|9017|2017-05-05 15:40:19
57002673|130|1301857|4713.81|14.43|30.13|9019|2017-04-27 15:36:55
43858250|196|1961241|4817.67|16.07|24.08|9008|2017-05-03 16:06:57
83645876|128|1281024|4926.98|7.73|32.67|9017|2017-04-29 16:04:15
16812710|132|1321943|2909.73|23.64|44.22|9029|2017-04-28 16:05:03
64103571|183|1831295|1413.95|6.23|19.21|9011|2017-04-29 15:46:15
25810161|182|1821839|963.91|19.08|19.23|9009|2017-05-07 16:01:50
54181106|108|1081000|4032.62|4.80|18.81|9030|2017-05-09 15:57:33
30333234|161|1611004|2178.46|21.73|33.17|9018|2017-05-01 15:51:55
44618347|139|1391232|1898.52|13.55|18.57|9015|2017-05-07 16:02:23
14226457|122|1221770|1786.76|12.38|23.29|9021|2017-05-10 16:05:36
13647654|174|1741310|4473.35|24.64|29.03|9019|2017-04-27 15:46:12
18565248|160|1601654|3015.39|7.31|22.75|9015|2017-05-05 15:39:28
45437066|115|1151661|4387.61|22.96|26.03|9017|2017-05-10 15:54:59
17841363|176|1761524|241.84|24.49|45.89|9012|2017-05-08 15:54:28
32774311|104|1041091|1506.18|24.60|34.85|9004|2017-05-04 15:51:35
86747381|123|1231506|2198.50|3.74|10.47|9004|2017-05-10 16:12:06
11358614|180|1801281|1810.75|13.88|16.42|9025|2017-04-27 15:42:59
72241424|151|1511481|2815.57|7.42|31.86|9023|2017-05-03 15:46:27
83528216|108|1081242|3470.67|15.17|38.84|9006|2017-04-28 15:54:46
81115718|178|1781557|2157.11|17.23|18.51|9015|2017-05-01 16:10:19
18512717|150|1501871|2882.68|12.01|19.23|9001|2017-05-01 16:02:10
41568052|113|1131161|4768.56|7.52|30.36|9009|2017-05-01 15:55:28
20488081|123|1231185|1188.46|5.31|6.31|9016|2017-05-10 16:11:12
83050637|131|1311800|4461.31|16.09|27.78|9027|2017-04-30 15:56:13
41364218|107|1071062|2613.44|22.82|47.78|9003|2017-04-27 15:50:59
77226622|158|1581515|3155.52|11.84|13.27|9003|2017-05-11 15:49:57
83376888|182|1821048|2024.58|14.90|33.91|9015|2017-04-29 16:11:53
30720854|181|1811236|1381.78|1.15|16.28|9001|2017-04-27 15:47:17
10242100|164|1641081|71.81|13.68|38.12|9009|2017-05-10 15:44:07
32027364|123|1231740|4606.82|17.95|33.30|9025|2017-05-08 15:36:09
45222121|165|1651585|3677.44|24.34|27.59|9007|2017-05-02 15:46:59
62775238|166|1661564|4851.07|8.41|19.23|9004|2017-04-27 15:49:46
17456287|144|1441876|1069.16|5.75|29.53|9021|2017-05-03 15:44:42
84634716|111|1111900|1463.12|7.64|14.28|9008|2017-05-09 15:40:09
23153043|152|1521735|3941.85|5.75|7.86|9006|2017-05-06 16:07:19
77075331|173|1731227|3217.07|13.40|32.47|9018|2017-05-10 16:06:20
47307528|144|1441638|2186.32|22.66|47.51|9023|2017-05-10 15:45:22
13448281|192|1921818|1617.29|11.47|34.80|9002|2017-04-28 15:39:58
23463741|125|1251769|271.93|8.54|9.61|9013|2017-05-04 15:59:57
31335840|180|1801555|4895.37|22.88|26.97|9010|2017-05-07 15:48:30
85632163|100|1001483|226.58|21.63|33.45|9028|2017-04-28 16:09:26
74770150|108|1081958|4336.61|7.09|27.63|9026|2017-05-08 16:04:19
41256458|119|1191553|1960.30|7.38|23.85|9018|2017-05-02 15:55:15
82812773|104|1041561|4399.14|16.48|30.84|9028|2017-05-10 15:49:16
25523835|109|1091658|2745.80|4.41|28.44|9024|2017-05-07 15:45:15
54612066|141|1411615|1413.64|24.42|45.98|9006|2017-04-29 16:09:22
42258603|183|1831384|3145.45|10.18|12.59|9003|2017-05-10 15:37:00
54650382|126|1261474|253.46|15.20|16.10|9011|2017-04-30 15:37:23
61178167|126|1261264|784.02|20.22|36.24|9007|2017-05-09 16:03:59
44120321|154|1541429|225.48|9.94|17.73|9002|2017-05-09 16:04:35
66783244|120|1201405|1660.66|19.57|42.06|9027|2017-04-30 16:00:44
23065656|175|1751316|985.81|4.32|24.84|9006|2017-04-27 15:38:17
64566366|149|1491050|4302.73|5.29|13.38|9025|2017-05-04 16:02:07
68660823|176|1761283|2668.88|6.06|22.01|9002|2017-04-29 15:57:43
45608850|165|1651479|1946.28|17.04|23.14|9029|2017-04-29 16:02:22
71817810|141|1411825|4724.90|1.06|10.28|9010|2017-05-02 16:06:22
60755114|134|1341408|4118.43|4.44|11.04|9014|2017-05-03 15:43:41
74505252|146|1461775|1482.44|4.16|27.10|9019|2017-05-09 16:03:25
61275304|143|1431838|4861.14|20.81|21.31|9029|2017-05-10 15:35:39
58484256|189|1891684|4937.44|6.23|24.89|9004|2017-05-02 15:38:04
74385152|178|1781184|1315.24|13.49|25.68|9023|2017-05-11 16:00:15
77267171|124|1241931|3167.75|6.92|25.83|9021|2017-05-07 16:06:09
62277556|141|1411717|3249.30|4.92|25.89|9024|2017-05-03 16:06:19
11520472|144|1441401|4485.59|15.33|37.27|9025|2017-05-10 15:46:29
57345684|131|1311426|1217.86|18.11|26.71|9024|2017-05-05 15:46:52
24312884|188|1881396|4577.22|11.75|18.99|9029|2017-05-02 16:00:42
38134605|178|1781472|4545.56|9.84|26.70|9016|2017-05-06 16:06:56
82824753|187|1871357|2497.34|12.24|26.63|9029|2017-05-01 15:46:32
75074400|191|1911642|4011.49|8.92|20.83|9023|2017-05-09 15:41:24
73266720|135|1351262|3249.48|2.63|3.91|9016|2017-05-01 15:47:21
13787750|105|1051559|535.51|22.61|33.05|9003|2017-04-27 15:44:53
56764217|116|1161308|3508.13|2.73|11.81|9025|2017-05-10 15:59:07
64710682|120|1201550|3005.93|0.40|8.62|9001|2017-04-28 15:47:14
77634365|173|1731695|4741.96|12.10|23.60|9002|2017-05-07 15:52:06
31041645|122|1221992|4625.73|7.85|12.37|9013|2017-04-27 15:55:08
30037057|178|1781233|953.82|16.62|23.41|9004|2017-05-05 15:45:31
31786765|183|1831718|4358.80|21.49|39.54|9021|2017-05-04 15:51:12
50526518|153|1531879|3535.51|14.23|23.27|9006|2017-05-08 16:07:41
17342222|144|1441657|3624.98|4.94|22.28|9010|2017-05-11 16:06:44
66880205|186|1861678|2373.62|14.83|20.47|9016|2017-04-30 15:36:52
71564166|191|1911825|3796.45|4.30|27.03|9018|2017-05-05 15:44:15
41526201|188|1881232|2567.43|7.23|18.64|9011|2017-04-27 15:38:21
21845538|189|1891085|4088.90|20.64|36.52|9012|2017-05-03 16:07:39
67672858|186|1861732|1616.04|7.41|13.87|9026|2017-04-29 16:00:39
12730126|170|1701620|1500.80|23.44|44.96|9002|2017-05-01 16:00:13
17567810|190|1901648|86.75|16.97|31.08|9030|2017-05-07 15:54:44
65132070|194|1941975|2739.05|16.59|21.10|9001|2017-05-11 16:05:54
55254415|142|1421483|3931.92|19.60|35.51|9001|2017-05-10 16:07:27
24822541|194|1941957|866.58|8.32|16.96|9029|2017-05-01 15:39:00
84177575|146|1461416|1319.91|23.75|36.60|9013|2017-05-03 15:50:07
16611125|126|1261917|1331.06|16.00|27.87|9005|2017-04-28 15:49:38
80425426|141|1411259|3085.42|11.49|13.29|9006|2017-05-06 15:43:13
55680057|104|1041536|276.07|12.68|29.11|9030|2017-05-08 15:55:33
85447615|126|1261651|1384.85|10.91|10.95|9011|2017-05-05 15:53:16
15102761|147|1471365|3617.41|9.72|13.31|9013|2017-05-07 15:51:43
88713478|125|1251071|517.39|10.79|22.45|9021|2017-04-29 15:50:28
45312187|177|1771220|4386.58|6.07|20.59|9003|2017-04-29 15:52:22
68628720|124|1241457|4998.07|3.27|4.16|9016|2017-04-27 15:39:49
25205883|193|1931060|726.90|2.95|10.30|9018|2017-05-04 15:42:05
70486523|192|1921564|154.96|10.55|14.27|9004|2017-05-11 16:08:41
30520658|188|1881021|2681.29|0.35|11.00|9022|2017-05-03 16:03:59
23053666|140|1401626|2782.08|8.03|22.53|9028|2017-05-07 15:38:29
21705472|137|1371600|1366.11|10.51|30.58|9008|2017-05-08 15:56:07
88116156|187|1871370|3677.13|10.92|18.53|9009|2017-04-30 15:50:16
15448138|117|1171983|3194.80|15.32|30.97|9013|2017-04-30 15:58:28
62252264|184|1841543|3399.36|13.85|31.68|9007|2017-05-11 15:49:55
40227828|191|1911945|4737.18|5.72|30.26|9003|2017-04-30 15:48:22
11183317|144|1441057|4918.16|24.76|30.29|9001|2017-05-05 15:35:49
14845374|137|1371374|3392.43|21.98|36.29|9030|2017-05-08 15:57:26
27728862|145|1451937|314.24|21.52|23.25|9009|2017-05-04 16:07:46
50425817|144|1441109|1961.98|5.39|29.76|9012|2017-05-09 16:04:44
67545874|124|1241881|3618.77|17.70|21.71|9011|2017-05-07 15:56:31
56056401|180|1801670|3155.79|3.96|28.29|9009|2017-04-30 15:44:43
38000185|117|1171454|1715.65|21.49|32.66|9015|2017-05-10 15:50:49
53572705|137|1371256|1104.24|6.62|18.59|9029|2017-05-04 15:56:59
84730818|111|1111335|2919.93|17.26|18.15|9028|2017-05-10 15:39:54
75021823|118|1181935|1707.01|22.93|25.98|9009|2017-05-06 16:07:21
43816388|185|1851442|2021.26|24.50|33.88|9008|2017-05-05 15:58:13
44783827|183|1831914|1589.47|4.38|19.05|9019|2017-05-07 15:40:16
81764754|103|1031870|1834.81|0.10|17.26|9027|2017-05-01 15:37:04
85280377|107|1071201|1090.16|11.69|12.32|9019|2017-05-02 15:53:18
14448122|182|1821075|3427.44|16.87|41.34|9005|2017-05-06 15:59:34
46476335|104|1041840|936.56|13.12|31.08|9016|2017-05-06 15:40:09
57442855|163|1631454|3431.20|3.63|12.49|9017|2017-05-11 16:11:58
68122240|176|1761507|3520.97|0.10|9.26|9003|2017-04-27 15:36:32
64501878|197|1971837|1169.93|1.44|21.89|9009|2017-05-01 16:02:50
48512338|160|1601516|235.61|14.79|33.51|9020|2017-05-06 15:46:18
52684010|156|1561415|1610.63|6.38|6.72|9009|2017-05-09 15:39:57
25601660|183|1831234|3514.20|2.53|22.41|9023|2017-04-29 16:07:16
68474736|101|1011532|1516.19|23.83|33.45|9021|2017-04-30 16:00:39
32377527|105|1051064|4733.08|10.76|24.76|9010|2017-05-01 15:51:06
51627045|109|1091730|4179.45|6.92|18.39|9026|2017-04-28 15:52:40
33042810|158|1581302|3203.26|13.08|37.71|9001|2017-05-02 15:46:51
88215867|160|1601325|2023.33|21.81|39.06|9010|2017-05-03 15:57:29
58220652|117|1171709|2218.81|15.35|23.11|9027|2017-05-03 15:48:20
11640500|105|1051209|2373.09|2.83|16.31|9006|2017-04-30 15:37:32
37772857|154|1541757|677.72|14.42|23.44|9005|2017-05-07 15:54:05
62860665|185|1851910|4264.49|22.22|43.01|9015|2017-05-04 16:05:28
77720811|160|1601665|4647.97|19.83|39.10|9024|2017-04-30 15:37:56
27107037|114|1141079|2117.18|5.04|20.49|9019|2017-05-10 15:44:30
80726386|138|1381134|1481.45|9.12|16.02|9022|2017-05-01 16:06:35
25203240|192|1921680|51.49|21.93|37.48|9014|2017-05-01 15:56:49
74866353|108|1081599|2577.40|1.48|3.84|9020|2017-05-01 15:41:39
64500545|130|1301274|86.78|18.04|24.40|9001|2017-05-09 15:57:42
85376525|198|1981854|2638.32|3.51|24.37|9001|2017-05-11 15:48:22
11570721|108|1081766|3163.36|24.20|30.34|9009|2017-05-09 16:09:40
43385411|193|1931541|2546.79|4.88|14.03|9013|2017-05-01 16:05:19
26600331|181|1811199|3060.29|23.51|29.45|9030|2017-05-01 15:55:44
24511708|139|1391762|1701.67|12.62|21.54|9018|2017-05-03 15:57:08
86850170|160|1601080|4727.76|12.04|25.44|9026|2017-05-02 16:06:02
72055740|167|1671293|4493.61|4.06|9.96|9006|2017-05-01 16:04:54
52052034|121|1211977|2154.99|23.93|35.31|9013|2017-05-01 15:56:49
84813627|158|1581672|360.35|11.91|32.71|9015|2017-05-11 15:54:55
78214684|178|1781904|1696.38|24.13|44.27|9005|2017-05-08 15:43:29
67568553|144|1441041|4654.79|17.43|39.12|9002|2017-05-03 16:06:46
81158852|129|1291095|4278.35|7.81|24.12|9024|2017-04-28 16:08:21
40737626|115|1151580|3076.24|11.19|22.84|9017|2017-04-30 15:41:29
70725230|196|1961256|4305.58|6.83|12.06|9003|2017-05-11 15:45:01
15330372|156|1561023|4178.76|15.30|23.07|9012|2017-05-04 16:10:20
36788477|149|1491020|1532.49|15.88|38.95|9013|2017-05-10 16:01:25
28104867|100|1001941|1076.94|18.98|36.29|9006|2017-05-07 15:38:40
61782754|142|1421130|20.07|23.55|33.54|9016|2017-05-04 16:02:38
48567546|183|1831664|4847.99|8.55|15.74|9018|2017-05-09 15:57:11
24642288|136|1361743|369.01|15.97|35.54|9025|2017-05-07 15:51:27
60304235|105|1051088|782.10|1.27|19.46|9027|2017-04-30 15:39:04
46537721|167|1671835|3219.89|9.27|27.50|9025|2017-05-08 16:10:08
78340210|114|1141697|895.54|11.21|15.93|9001|2017-05-01 16:11:17
22821617|157|1571276|1006.88|10.62|33.54|9002|2017-05-02 15:51:08
30382116|146|1461570|3403.18|17.45|41.10|9016|2017-05-04 15:57:55
48784332|142|1421947|1810.17|13.91|25.38|9004|2017-05-02 15:36:29
56453508|181|1811277|4888.01|4.10|26.49|9005|2017-05-08 15:56:48
16425032|147|1471913|3998.31|3.03|5.79|9018|2017-04-29 16:01:01
77483035|195|1951817|4023.42|12.85|12.96|9021|2017-05-03 15:37:34
53680526|118|1181951|4008.08|8.33|17.52|9002|2017-05-02 15:45:16
64817438|149|1491125|1043.06|16.95|36.75|9001|2017-04-29 15:43:03
63000658|166|1661666|4855.96|11.85|26.07|9017|2017-04-30 15:55:04
40827555|111|1111141|3939.02|11.96|31.25|9010|2017-05-10 15:55:39
88763776|101|1011409|793.20|6.11|26.44|9012|2017-05-02 15:39:24
34655412|159|1591211|1151.31|16.86|18.84|9012|2017-05-10 15:51:07
46842263|167|1671425|4339.14|0.51|17.94|9019|2017-05-06 15:59:00
41328525|153|1531667|4421.73|14.06|31.88|9003|2017-05-08 16:11:34
12363212|187|1871449|1894.66|7.79|23.93|9029|2017-04-28 15:45:34
41456737|124|1241397|1480.44|17.00|21.96|9004|2017-05-04 15:52:24
20075473|130|1301442|1337.77|24.62|37.50|9017|2017-04-27 16:02:32
25788541|118|1181365|3349.91|18.79|29.93|9017|2017-04-30 15:43:25
62852265|115|1151590|733.00|1.95|13.92|9010|2017-04-27 16:00:20
84307567|116|1161882|3653.63|0.80|22.20|9024|2017-05-04 16:03:00
41180781|160|1601375|2289.71|0.15|5.39|9016|2017-05-10 15:47:28
88143665|198|1981801|3346.73|2.32|20.15|9027|2017-05-08 15:46:52
31237356|189|1891306|1434.43|9.53|25.16|9028|2017-05-01 15:40:33
68778226|147|1471199|3514.87|19.01|38.12|9021|2017-05-07 15:37:15
26453806|190|1901534|720.51|5.99|27.57|9023|2017-04-28 15:55:19
44156264|197|1971798|1163.61|1.89|2.42|9023|2017-05-08 16:04:48
64114183|171|1711400|3891.66|9.06|22.02|9013|2017-05-09 15:48:11
17343658|128|1281779|4420.54|9.25|30.41|9005|2017-04-29 15:56:23
25257154|162|1621098|2804.20|7.36|11.29|9020|2017-05-07 15:59:34
35338884|153|1531570|3051.11|20.50|36.91|9003|2017-05-03 15:58:31
40664173|170|1701077|858.59|5.74|23.18|9026|2017-05-02 16:01:53
17511477|167|1671021|229.72|10.69|15.94|9001|2017-05-04 15:59:51
24234856|124|1241892|4809.42|20.57|41.19|9003|2017-04-28 15:37:19
50136553|174|1741381|4771.36|11.45|30.02|9005|2017-04-29 16:07:26
78288803|123|1231694|4234.36|6.99|16.74|9009|2017-04-30 15:39:45
71443041|152|1521961|3504.65|24.66|43.74|9006|2017-05-10 15:59:51
55255847|161|1611904|917.56|11.31|31.87|9030|2017-05-11 16:10:53
31628657|167|1671125|2722.72|17.39|27.35|9021|2017-05-03 15:53:13
72425220|114|1141471|1018.27|16.08|26.09|9006|2017-04-29 15:57:01
43452764|119|1191526|1078.67|6.04|27.11|9025|2017-05-02 16:09:54
21462821|175|1751938|177.49|0.83|16.18|9001|2017-05-01 15:56:57
47331283|113|1131611|4371.81|22.63|45.94|9009|2017-04-28 15:42:18
11458050|180|1801899|2897.78|3.33|14.01|9003|2017-05-01 15:56:04
77735036|181|1811427|2200.45|9.28|27.51|9008|2017-05-07 16:04:01
43222677|187|1871861|4296.46|24.53|39.09|9006|2017-05-10 15:51:33
58141442|110|1101662|1817.23|3.08|12.14|9008|2017-04-27 15:42:37
74264007|151|1511400|2070.11|11.69|12.60|9016|2017-05-09 15:36:13
52456530|181|1811578|3921.43|8.00|16.96|9006|2017-05-10 15:56:22
46580552|114|1141552|3557.18|18.34|29.38|9011|2017-04-29 15:43:33
25470803|167|1671409|1845.86|3.23|12.07|9009|2017-04-30 16:04:50
56122726|121|1211626|4691.48|0.25|9.15|9030|2017-05-10 15:49:00
80702436|130|1301976|4257.56|6.95|31.50|9024|2017-04-28 16:02:52
80665021|153|1531143|1398.48|1.41|16.40|9011|2017-05-04 15:57:45
37326866|187|1871483|4284.79|6.43|30.44|9026|2017-05-03 16:06:03
78087231|188|1881077|2298.39|24.53|27.70|9004|2017-05-06 16:05:32
35463575|147|1471659|927.13|21.10|43.62|9030|2017-05-05 15:45:35
54750005|165|1651240|4100.07|3.42|20.91|9027|2017-04-27 15:57:45
57854186|150|1501975|2800.77|20.36|27.61|9017|2017-05-09 16:04:05
21851401|113|1131969|651.87|22.81|47.80|9001|2017-05-11 15:42:05
56050241|159|1591442|2143.00|7.73|27.03|9009|2017-04-27 16:08:10
82648081|103|1031740|571.54|1.06|3.28|9027|2017-04-30 15:50:59
71055678|119|1191300|3553.67|22.56|33.96|9010|2017-05-07 16:04:38
36685202|166|1661016|4718.14|21.58|45.90|9030|2017-04-27 16:11:32
84836306|105|1051685|1020.76|3.77|11.56|9009|2017-05-11 15:36:28
55618110|108|1081384|3461.59|6.65|23.63|9012|2017-05-09 16:02:18
57333757|135|1351216|2271.81|2.41|23.43|9018|2017-04-29 15:36:36
81842678|195|1951479|2918.19|16.75|31.23|9013|2017-04-29 16:09:23
56266461|160|1601400|1653.44|18.20|30.99|9001|2017-05-11 15:45:02
31286324|167|1671543|1675.61|16.36|32.06|9017|2017-04-28 15:59:02
76801341|172|1721466|4384.41|19.91|41.91|9015|2017-04-30 15:56:56
63533046|103|1031019|3353.95|4.76|26.03|9019|2017-05-05 15:55:29
20326185|188|1881465|2798.91|6.37|25.37|9003|2017-05-06 15:45:10
46440358|125|1251729|917.74|2.46|12.58|9013|2017-05-10 15:51:36
42150576|139|1391522|819.71|3.92|8.35|9020|2017-05-07 15:36:27
58405416|186|1861996|4450.18|4.75|11.05|9026|2017-04-28 15:37:45
20665716|157|1571745|4428.16|11.57|23.81|9029|2017-04-29 15:56:31
28411654|162|1621081|3058.73|22.17|27.87|9007|2017-05-06 15:55:21
18204283|163|1631086|3957.72|7.62|29.50|9025|2017-05-09 16:02:44
52763342|102|1021485|2338.87|3.61|19.24|9001|2017-05-10 15:41:08
55813646|152|1521290|3090.11|22.27|26.73|9015|2017-05-04 15:38:28
42605454|160|1601512|1970.88|15.57|26.26|9015|2017-05-04 16:07:55
82811471|159|1591985|4012.21|2.10|21.00|9030|2017-04-29 15:52:33
23456560|184|1841836|2356.89|21.46|41.47|9015|2017-05-09 15:51:31
50007077|195|1951740|4163.45|12.94|30.54|9003|2017-05-01 16:10:00
66114165|130|1301445|2969.37|2.05|5.19|9005|2017-05-04 15:42:10
50576742|153|1531155|809.23|19.98|34.70|9019|2017-05-03 15:37:16
66574418|118|1181644|2227.94|9.17|29.16|9002|2017-05-05 15:42:02
78263527|155|1551415|2585.99|10.18|15.02|9008|2017-04-27 15:56:35
18517632|118|1181870|151.67|8.03|24.83|9019|2017-04-27 15:44:35
12051246|156|1561343|4527.96|10.10|28.46|9019|2017-05-01 15:39:59
68021567|104|1041028|4856.08|3.55|18.99|9028|2017-05-03 15:59:53
88281248|134|1341419|3579.28|6.36|21.91|9004|2017-04-29 16:01:40
17331677|147|1471175|737.14|18.94|31.76|9008|2017-05-04 16:02:40
24207230|198|1981193|1474.62|6.31|31.02|9011|2017-05-03 15:50:26
14432656|108|1081540|4170.97|3.52|10.68|9028|2017-05-04 15:50:55
52467237|183|1831409|1218.69|2.91|15.02|9007|2017-05-08 16:06:07
76870763|100|1001456|2974.09|20.32|37.01|9006|2017-05-02 15:48:45
81446866|108|1081208|2371.17|23.32|25.53|9029|2017-04-27 15:51:35
83025347|154|1541565|3133.93|17.77|27.62|9020|2017-04-30 15:44:14
74586760|158|1581451|439.00|6.58|29.84|9005|2017-05-01 15:37:00
66356284|142|1421126|4303.97|1.62|18.40|9028|2017-04-30 15:59:08
10018231|149|1491041|958.27|20.63|25.95|9012|2017-05-04 15:38:35
43667680|111|1111859|3838.98|20.95|31.55|9019|2017-04-30 16:02:11
67400813|143|1431637|2210.53|23.11|41.81|9030|2017-04-28 15:45:59
76171421|177|1771384|4250.71|16.41|35.45|9005|2017-05-10 15:39:10
71731037|183|1831412|4935.06|21.36|25.65|9027|2017-04-28 15:58:02
23330657|144|1441902|624.48|15.69|19.59|9021|2017-05-02 16:04:20
81841326|164|1641864|2172.92|19.52|34.02|9013|2017-05-01 16:11:38
71150551|177|1771606|1937.61|24.98|30.57|9017|2017-04-28 15:53:55
43335230|183|1831751|4388.72|11.79|32.87|9023|2017-05-09 15:41:31
46402070|146|1461953|3248.96|7.76|8.12|9017|2017-04-28 15:38:00
71810308|186|1861363|4971.63|8.61|26.43|9007|2017-05-03 15:48:06
52763361|132|1321941|1225.08|14.02|17.80|9014|2017-05-06 16:00:06
43462140|102|1021502|4902.62|4.29|22.25|9022|2017-05-03 15:44:10
83542583|191|1911147|3478.22|10.66|24.72|9021|2017-05-02 15:41:50
13245653|105|1051212|4906.37|21.93|39.06|9004|2017-05-03 15:45:46
20212277|115|1151311|2209.72|18.37|30.05|9016|2017-05-04 15:38:46
77155866|143|1431764|3474.23|20.99|25.95|9017|2017-04-27 15:50:46
46086388|108|1081633|4881.35|4.07|14.42|9006|2017-05-06 16:07:53
71470665|175|1751214|3271.25|5.57|27.52|9026|2017-05-02 15:57:47
17235475|124|1241681|1228.37|12.46|33.01|9013|2017-04-30 15:41:25
31883704|173|1731698|222.86|23.53|36.91|9010|2017-04-29 16:01:54
75717607|145|1451659|2239.65|3.13|18.26|9030|2017-05-11 15:48:48
62083050|187|1871090|3943.28|21.88|24.02|9024|2017-05-11 15:37:58
48706814|153|1531814|2570.37|17.51|17.65|9008|2017-05-04 16:07:23
63504510|192|1921804|2621.77|24.94|26.02|9029|2017-05-04 16:10:10
86262540|105|1051570|3734.92|2.17|25.88|9014|2017-05-08 16:03:38
28722373|167|1671019|1358.67|19.41|42.23|9012|2017-05-08 15:37:14
24118246|159|1591829|3817.30|11.63|30.07|9016|2017-05-05 16:11:15
50576716|156|1561891|1650.82|23.36|32.67|9023|2017-05-06 15:38:47
65438184|164|1641046|1003.05|12.27|15.40|9015|2017-05-02 15:44:29
28674231|156|1561095|4005.84|17.78|33.58|9001|2017-04-30 15:43:14
27763211|110|1101672|3101.11|6.90|10.42|9007|2017-05-09 16:05:12
31744847|127|1271163|832.67|19.04|26.92|9029|2017-05-03 15:46:13
70552566|173|1731424|4213.38|17.38|22.03|9010|2017-05-09 16:04:24
31060761|109|1091242|1959.38|19.36|41.94|9020|2017-05-07 16:08:27
42166048|176|1761146|600.37|22.17|43.87|9022|2017-05-09 15:36:19
58081308|159|1591464|4589.68|15.89|34.11|9023|2017-04-28 16:07:31
83561715|119|1191732|1566.20|2.78|22.40|9028|2017-05-08 16:06:20
82307526|112|1121624|3781.12|5.27|17.75|9027|2017-04-30 15:36:20
74805328|184|1841388|3278.57|5.46|24.12|9008|2017-05-01 15:53:04
67538740|184|1841331|1738.18|16.22|35.06|9017|2017-05-07 16:07:57
83014650|151|1511992|4988.48|13.39|34.44|9003|2017-05-03 15:35:47
44787408|157|1571535|1322.33|23.93|45.77|9010|2017-04-27 15:44:20
33346021|167|1671632|1209.34|22.88|45.18|9013|2017-05-01 16:04:25
21004775|165|1651010|3223.13|18.14|32.68|9009|2017-05-02 15:40:49
22286056|185|1851607|1351.38|2.11|12.37|9023|2017-04-30 15:56:58
33858322|147|1471108|575.43|12.20|14.48|9004|2017-05-04 15:53:26
70256076|136|1361789|830.67|5.03|19.47|9014|2017-05-05 16:00:20
45482545|165|1651136|388.35|18.53|32.06|9029|2017-05-09 16:11:47
74664635|104|1041013|1233.98|5.42|13.97|9021|2017-04-30 15:35:44
45626743|147|1471135|2744.09|0.81|7.70|9003|2017-04-27 15:52:23
41238571|103|1031765|123.16|2.77|19.60|9008|2017-04-30 15:59:24
58082631|184|1841259|1176.48|11.25|18.42|9023|2017-05-02 16:11:44
82407251|163|1631433|113.43|9.51|30.71|9018|2017-05-01 15:57:59
81774064|101|1011567|2127.21|23.37|31.92|9013|2017-04-30 15:48:02
11687236|145|1451576|3017.46|1.99|8.04|9026|2017-05-03 15:38:57
87075186|143|1431834|1657.33|24.42|32.84|9013|2017-05-01 15:56:13
17385441|143|1431430|4875.04|20.88|28.98|9005|2017-05-03 15:52:56
30724412|115|1151110|1245.62|20.97|30.10|9024|2017-05-06 15:38:14
61160080|133|1331126|301.23|6.49|27.53|9028|2017-05-01 15:37:52
32534746|145|1451754|4194.61|13.37|17.08|9005|2017-05-07 16:08:40
45600117|145|1451996|1704.18|4.70|23.21|9024|2017-05-01 15:44:01
10572065|153|1531614|3879.13|12.92|24.70|9015|2017-05-07 15:56:01
12002282|157|1571085|1918.60|18.90|26.18|9005|2017-04-28 16:02:36
32731157|122|1221836|1378.54|16.41|24.43|9028|2017-05-10 16:00:14
81618646|160|1601238|4747.62|3.31|18.40|9004|2017-05-04 15:42:08
48831150|109|1091697|3327.50|12.82|29.50|9030|2017-04-30 15:58:19
75780832|171|1711603|833.08|7.92|9.68|9019|2017-05-04 15:53:13
88604443|170|1701109|1575.09|13.44|23.52|9002|2017-05-02 16:10:27
25362630|100|1001217|3412.89|20.13|42.06|9013|2017-04-27 15:36:16
26054126|123|1231257|1260.36|8.47|21.17|9001|2017-05-07 15:40:44
